id,origin
136552645547655169,"hose"
136556262899974144,"humorous account"
136938969802883072,"humorous account"
136966735868866560,"hose"
136967078799351808,"humorous account"
136967885049442304,"humorous account"
136974882822037504,"humorous account"
136980190411767808,"humorous account"
137570692743970816,"hose"
137571511765704706,"humorous account"
137573796751220739,"hose"
137677913507115009,"hose"
139031177402130432,"humorous account"
139032473844711424,"humorous account"
139033031271911424,"humorous account"
139033161056268288,"humorous account"
139033343420407808,"humorous account"
139033793762824194,"humorous account"
139036457204592640,"hose"
139037482279895040,"humorous account"
139040006567235584,"hose"
139143357699080193,"hose"
139370193708253184,"hose"
139371664050880512,"humorous account"
139371999477772289,"hose"
139372695505747968,"humorous account"
139372791697903616,"hose"
139373394893340672,"hose"
139373895022149632,"humorous account"
139706686490415104,"hose"
139706841428000769,"hose"
139708420772208643,"humorous account"
139708528746168320,"hose"
139709441078595584,"hose"
139712173164331008,"humorous account"
139717420146372608,"humorous account"
140105983333638145,"hose"
140106103064236032,"humorous account"
140234523756601345,"hose"
140236516550115328,"humorous account"
140244031820148736,"humorous account"
140631375949725696,"hose"
140971046185607168,"hose"
141254938360680448,"hose"
141262031675330560,"humorous account"
141263235566403585,"hose"
141621105709424640,"hose"
141674713909968896,"hose"
141997608272015361,"humorous account"
141998365272580096,"humorous account"
141998751156944896,"humorous account"
142011301495980032,"hose"
142018719734964224,"hose"
142026881183662080,"humorous account"
142026909591670784,"humorous account"
142029450207440896,"humorous account"
142046909761196032,"humorous account"
142072835907649536,"humorous account"
142130984001875969,"hose"
142186106069336064,"hose"
142276014393929728,"humorous account"
142277163712909313,"humorous account"
142278632168103936,"hose"
142341166120173569,"humorous account"
142367592743567360,"humorous account"
142425731102818304,"hose"
142636438998093824,"hose"
142637858803556352,"humorous account"
142659599630217216,"hose"
142699622861770752,"humorous account"
142968241273323520,"humorous account"
142974698714693633,"hose"
143025158486097920,"hose"
143051588037128192,"hose"
143110732559564800,"hose"
143402864964935680,"humorous account"
143433083511783425,"humorous account"
143812385021497346,"hose"
144102402910457857,"humorous account"
144103241905483776,"hose"
144104826219925505,"humorous account"
144125702285963264,"hose"
144188388268965889,"humorous account"
144198610932867074,"humorous account"
144214311223562241,"humorous account"
144441702361473025,"humorous account"
144569027791032321,"hose"
144570895342645248,"hose"
144571343155904514,"hose"
144576980598276097,"hose"
144578612316741632,"hose"
144579541267001344,"hose"
144580966822854656,"humorous account"
145297960748584960,"hose"
145541317479505920,"hose"
145573643320180736,"hose"
145656197058535426,"humorous account"
145964236072435713,"hose"
145989676728197120,"humorous account"
146022282681266176,"humorous account"
146310687398961152,"hose"
146402306429161473,"hose"
146591323871395840,"hose"
146592382576640001,"humorous account"
146593883986472960,"humorous account"
146595905087352832,"hose"
146688909877850112,"hose"
146705511021162496,"hose"
146705808976134144,"humorous account"
146720370416812032,"humorous account"
146956336977022977,"hose"
147095775762071552,"humorous account"
147107712751255552,"humorous account"
147139176092016640,"hose"
147304906078957568,"hose"
147305828330897408,"humorous account"
147306206548082689,"humorous account"
147306888336379904,"humorous account"
147308961757016064,"humorous account"
147310021401784321,"humorous account"
147401989268058113,"humorous account"
147428165571194880,"humorous account"
147434213325545472,"humorous account"
147453838130020352,"humorous account"
147771279167074304,"humorous account"
147774238328233984,"humorous account"
147817649932468224,"hose"
147877048071880704,"hose"
148046821447569409,"hose"
148047185605431296,"humorous account"
148125152876576770,"hose"
148130792307032064,"hose"
148155963541684224,"humorous account"
148764287572258816,"hose"
148850485049307137,"humorous account"
148877919123542016,"hose"
148882164082155521,"hose"
148882299361050624,"hose"
148883109226622977,"humorous account"
148919093305683968,"humorous account"
148919231986139136,"humorous account"
148919375020302340,"humorous account"
148929019461636096,"hose"
149169725891551232,"humorous account"
149200940069699584,"humorous account"
149227870382862338,"humorous account"
149560355453022208,"hose"
149618767813558273,"humorous account"
149924458814111745,"hose"
149951389525753856,"hose"
149979328535470082,"hose"
150211927258316800,"humorous account"
150220059820818432,"humorous account"
150220592975581186,"humorous account"
150220906000678912,"humorous account"
150221486601404417,"hose"
150259472252669953,"hose"
150285651600867328,"hose"
150326695046549504,"hose"
150613617455284226,"humorous account"
150614383809138688,"humorous account"
150617151944925184,"humorous account"
151001790807158784,"hose"
151787031503192064,"hose"
151789698178760704,"hose"
152134030551302145,"hose"
152134510878789633,"hose"
152136397539647488,"humorous account"
152136821487316997,"hose"
152136970838097920,"hose"
152137702316318720,"humorous account"
152138591110307840,"humorous account"
152140349635170305,"hose"
152930273737191424,"hose"
152930882435563520,"humorous account"
153577243346604033,"humorous account"
153636191101652992,"hose"
153914400686870528,"humorous account"
153945611002056704,"humorous account"
153996954832076800,"hose"
154027923492450304,"hose"
154076664287076352,"humorous account"
154104852421677056,"humorous account"
154239166186651651,"humorous account"
154239723840356352,"hose"
154239909660594178,"humorous account"
154596787284475904,"hose"
154597197290274816,"humorous account"
154598036402749440,"hose"
154601913919340544,"humorous account"
154602742520885249,"humorous account"
154675488479121409,"humorous account"
154948323676131328,"humorous account"
154950611064991745,"hose"
155378926804418560,"humorous account"
155442286560415744,"hose"
156050951189446656,"hose"
156051496037920768,"humorous account"
156441405345116160,"hose"
156443415788269570,"humorous account"
156455478216495104,"hose"
156792804734021634,"humorous account"
156797283491520512,"humorous account"
156853772579123201,"humorous account"
156884384149020672,"hose"
157155228985204736,"humorous account"
157177331092426755,"humorous account"
157203507131334656,"hose"
157292614389997568,"humorous account"
157544370776702976,"hose"
157545426214592513,"hose"
157545844776771584,"hose"
157546705879961600,"humorous account"
157547235268239361,"humorous account"
157589652788887555,"hose"
157657354966548482,"humorous account"
157821575498973186,"humorous account"
157824534500749313,"humorous account"
157879391123288064,"hose"
157926465898430464,"hose"
157953939709505536,"humorous account"
158317081245388801,"humorous account"
158361883857006592,"hose"
158545057304162304,"humorous account"
158611236282572801,"humorous account"
158634647679533056,"humorous account"
158649679402373120,"humorous account"
158650277174579200,"humorous account"
158651836520345600,"hose"
158654001959796737,"hose"
158659817152593920,"hose"
158680973599440896,"hose"
158705387049197569,"humorous account"
158975660625362944,"hose"
158991485054889985,"hose"
159032258714550272,"humorous account"
159032439417745409,"humorous account"
159032591658393601,"humorous account"
159047644520521729,"humorous account"
159397584266465281,"humorous account"
159468063341821952,"hose"
159689065514541056,"hose"
159736634768769025,"humorous account"
159738459135803393,"hose"
159738838678384642,"hose"
159780442415972352,"humorous account"
159792949268459520,"humorous account"
159793421911994368,"humorous account"
159804100572217344,"humorous account"
160044311151525889,"humorous account"
160061308358770688,"humorous account"
160170234936967168,"humorous account"
160363903816187904,"humorous account"
160365188472778752,"humorous account"
160366289439830016,"humorous account"
160366677215805440,"humorous account"
160367317195296768,"humorous account"
160370231745839104,"hose"
160504054190051328,"humorous account"
160524497139662849,"humorous account"
160546908065103872,"humorous account"
160770533703696384,"humorous account"
160823152816046080,"hose"
160836726628155393,"hose"
160856895874281473,"hose"
160880370466832385,"humorous account"
160951284130775040,"hose"
161016506170351618,"hose"
161083969390133248,"humorous account"
161180987466858496,"humorous account"
161181888436908032,"humorous account"
161182182818324481,"humorous account"
161492917666590720,"humorous account"
161850370568626176,"hose"
161893495110512640,"humorous account"
161894319010230272,"hose"
161895425878667265,"humorous account"
161896042416185344,"hose"
161898406481113089,"hose"
161944577194991616,"humorous account"
161956250110803968,"humorous account"
161965014884958210,"hose"
162198307198869504,"humorous account"
162276373539454976,"hose"
162298113464344576,"humorous account"
162408884751958016,"hose"
162571429982908417,"humorous account"
162664302908678145,"humorous account"
162688729197191170,"humorous account"
162698155987701760,"hose"
162712639712137217,"hose"
162737808358912001,"hose"
162760459450187776,"humorous account"
162926242704797696,"hose"
162928134910509056,"humorous account"
162934011080097794,"humorous account"
162934948863545346,"hose"
162936272304877569,"humorous account"
162936989358895104,"humorous account"
162939522395549696,"humorous account"
162946176520437762,"hose"
162995273029783552,"hose"
163016668786868224,"hose"
163214731140792320,"humorous account"
163643281463443457,"humorous account"
163648056041025537,"humorous account"
163648107307999232,"hose"
163654411829260288,"humorous account"
163746866515804160,"humorous account"
164007352629071872,"hose"
164056778026397696,"humorous account"
164186185042886656,"hose"
164365562338750465,"hose"
164366271863988224,"hose"
164367350395715584,"hose"
164367803946766337,"hose"
164466953375842307,"humorous account"
164483815790751744,"humorous account"
164799695678488578,"hose"
164806742272770048,"hose"
164807150407917568,"humorous account"
164807889146494976,"hose"
164808244773138432,"humorous account"
164838570627051520,"humorous account"
165085046053683200,"hose"
165085454314635264,"humorous account"
165085868862881792,"humorous account"
165086625758576640,"hose"
